JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459125.47348,13.074,0.013,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.055,Z,19.295,18.577,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459125.47403,13.080,0.012,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.056,Z,19.202,18.480,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459125.53826,12.671,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,1.110,Z,,12.785,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459125.56579,12.617,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,1.450,Z,,12.804,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459125.58373,12.662,0.005,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,1.620,Z,,12.802,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459125.61481,12.656,0.005,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,2.110,Z,,12.813,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459126.31023,12.367,0.019,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,2.162,Z,19.126,18.482,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.31095,12.155,0.018,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,2.168,Z,19.055,18.504,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.31159,13.021,0.022,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,2.174,Z,19.509,18.824,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.47219,12.347,0.008,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.058,Z,18.075,17.444,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.47275,12.334,0.009,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.059,Z,18.075,17.435,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.47325,11.855,0.034,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.061,Z,19.341,18.786,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.47363,11.836,0.020,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.061,Z,19.345,18.787,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.47416,13.059,0.009,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.063,Z,18.731,18.022,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.47472,13.051,0.009,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.064,Z,18.736,18.013,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459126.50348,12.629,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG 3X20S LUM TO V ZEROPOINT,0,1.130,Z,,12.800,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459126.52435,12.615,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG 3X20S LUM TO V ZEROPOINT,0,1.210,Z,,12.812,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459126.54141,12.653,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG 3X20S LUM TO V ZEROPOINT,0,1.300,Z,,12.804,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459127.30907,12.323,0.012,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,2.175,Z,18.849,18.217,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.30979,12.106,0.011,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,2.182,Z,18.839,18.216,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.31043,12.943,0.014,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,2.188,Z,19.211,18.473,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.47240,12.355,0.010,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.065,Z,18.074,17.443,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.47295,12.350,0.007,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.066,Z,18.080,17.445,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.47345,11.832,0.020,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.067,Z,19.385,18.813,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.47383,11.817,0.015,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.068,Z,19.374,18.796,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.47436,13.069,0.009,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.069,Z,18.751,18.052,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.47491,13.061,0.009,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.070,Z,18.770,18.057,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459127.50682,12.639,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG 3X20S LUM TO V ZEROPOINT,0,1.150,Z,,12.792,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459127.52758,12.652,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG 3X20S LUM TO V ZEROPOINT,0,1.240,Z,,12.797,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459127.60434,12.642,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG 3X20S LUM TO V ZEROPOINT,0,2.010,Z,,12.808,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459128.131759,12.274,0.004,,R,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.541,Z,,12.944,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.132465,12.276,0.003,,R,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.544,Z,,12.964,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.133183,12.290,0.003,,R,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.548,Z,,12.981,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.133889,12.298,0.003,,R,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.552,Z,,12.985,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.134595,12.267,0.002,,R,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.555,Z,,12.975,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.136157,12.566,0.005,,V,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.564,Z,,13.420,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.136875,12.605,0.003,,V,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.567,Z,,13.411,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.137581,12.606,0.004,,V,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.571,Z,,13.404,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.138287,12.581,0.003,,V,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.575,Z,,13.426,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.139005,12.602,0.004,,V,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.579,Z,,13.422,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.140069,13.126,0.005,,B,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.585,Z,,14.011,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.140787,13.165,0.003,,B,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.590,Z,,14.038,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.141493,13.146,0.003,,B,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.594,Z,,14.030,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.142199,13.146,0.004,,B,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.598,Z,,14.009,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.142905,13.140,0.004,,B,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.602,Z,,14.004,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.144676,12.298,0.003,,R,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.614,Z,,12.984,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.145394,12.280,0.003,,R,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.618,Z,,12.995,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459128.1461,12.281,0.003,,R,OAAA,,ENSEMBLE,000-BNP-171,X25675ARX,,0,1.623,Z,,12.961,,ASASSN-V J181654.06-202117.6,,STD,,,,
